UserID,TagCount
3192,7
15751,1
53702,1
7357,1
44643,3
47302,4
58915,1
63491,7
7849,1
29102,1
52648,5
63725,170
13738,1
23808,2
34157,1
51136,1
55280,1
60229,1
60989,2
62819,8
29592,149
66952,2
35413,1
39047,4
60195,1
68818,1
70200,12
5182,1
21348,1
47179,1
62738,4
70342,1
15959,1
67252,6
26583,1
41750,1
42794,1
68660,1
10420,40
11608,1
20591,8
26318,1
42356,6
45050,2
65881,3
3301,22
14557,1
64009,80
1565,1
33780,14
61504,1
64409,1
23753,1
30088,1
46272,1
70037,2
39393,2
45444,12
62572,1
423,2
30225,1
53849,6
66740,16
8702,12
19193,2
19620,11
44644,1
67068,5
788,51
9688,73
18092,4
26733,2
39320,6
51820,1
65523,2
71315,27
2743,6
6302,2
19460,112
60804,1
66134,3
68912,6
7369,7
25821,4
46408,2
69155,6
6658,2
6757,4
36548,1
60016,1
60323,2
39803,1
27620,2
39084,1
42201,4
47539,3
181,4
3860,4
5461,1
7727,8
12434,3
35232,1
580,4
22936,86
48054,1
49308,2
71288,1
19054,2
24653,1
61519,256
68698,5
17738,2
19131,41
36988,11
70793,1
10563,6
39524,2
45277,4
56561,2
69830,25
18256,4
29816,1
30879,65
2589,5
49143,1
61235,1
3271,3
3976,1
54729,1
68424,1
9198,1
10309,3
10479,2
25933,3
28452,6
33126,2
33764,4
48167,1
29850,160
11472,5
31468,14
59444,4
69436,6
69866,2
2639,1
16207,2
39643,1
1225,11
1860,1
9317,1
14918,412
46695,7
63698,1
10926,3
15437,1
52180,1
54371,2
8726,1
10683,1
48506,5
55232,2
23538,71
61216,3
67277,7
18168,2
23618,1
56147,1
56941,1
69172,6
3057,5
5238,1
38168,2
45881,1
68967,5
71226,2
3058,236
5917,11
11032,5
15926,4
17601,1
30139,1
52576,1
6471,4
34133,1
34485,4
34713,2
67592,5
493,1
1600,3
24039,2
38914,1
44847,66
46536,8
61985,2
18600,9
38847,2
39282,35
34704,10
47403,1
51645,1
52821,1
13821,6
69756,5
14099,2
24515,8
29343,3
42592,3
44730,1
62014,9
62550,15
1910,3
19066,8
21513,4
33843,1
43298,1
60716,6
37498,2
41822,1
16123,2
40033,1
54113,4
59390,1
10308,1
71026,5
4517,38
14465,3
20554,1
54808,2
8858,2
24573,6
38435,1
66863,5
4662,1
15987,2
20128,1
22616,2
32538,42
40282,2
64423,1
66379,15
13296,4
40563,4
40958,2
50604,3
51347,1
59894,2
68989,25
69310,5
18206,1
59816,750
62280,2
62332,1
62565,2
9006,14
52459,1
13462,1
14660,1
19793,1
35779,2
41758,1
62750,4
65293,53
5954,1
8517,2
28235,1
35601,1
44680,1
1920,18
7725,7
18711,1
27307,3
32791,4
40103,1
56472,25
56886,1
58089,1
64500,39
67937,25
7252,1
27604,1
33586,1
37528,3
44446,1
45478,4
70965,2
21699,3
37491,1
3251,1
10032,56
17412,26
71287,5
13480,9
35679,1
54786,4
65007,1
6758,41
23396,6
66968,28
14709,1
26528,1
39713,3
40136,7
70213,1
4856,29
47711,1
68228,119
1858,5
51832,10
63873,1
71323,5
8381,13
12283,1
15707,1
65595,1
12267,2
34579,8
38848,202
42186,1
60971,1
63637,1
67816,5
30465,1
48641,1
67702,1
6393,150
11563,1
24117,2
60325,3
1170,3
8683,491
58744,1
69663,5
2477,25
23988,1
38527,14
42966,1
66480,1
4991,1
22479,2
33285,2
34745,1264
46640,1
68943,7
2200,1
18059,8
38375,1
52365,22
1117,11
8881,1
39904,1
41443,1
59999,3
3853,5
21362,2
34226,7
51494,2
53192,35
3106,7
15017,1
41335,2
20391,1
30286,1
37753,1
46840,3
7871,2
19838,1
21655,4
28180,6
46786,1
69915,5
71116,3
52481,2
58087,2
2455,1
15336,5
26242,5
32294,6
41178,184
45656,19
27875,2
68363,8
32536,3
60259,1
5085,4
6482,1
17326,2
37077,1
10058,76
19533,2
25788,1
65647,1
65667,2
68354,1
20432,2
27923,13
54723,1
45187,2
57112,1
43350,1
55277,1
2098,9
2158,2
36306,7
56161,1
11245,2
16048,1
57620,2
59246,1
65290,2
65463,2
16862,1
22723,2
28875,1
57380,13
30840,2
33231,1
40827,2
59267,1
65122,4
9970,21
15899,4
33522,3
47065,1
49449,3
70859,1
9411,3
23717,3
37782,10
50464,3
877,5
18384,3
23911,7
37990,3
42411,5
54706,2
68314,13
36907,1
51448,5
15811,3
50069,4
63108,2
19886,2
31327,1
36558,2
65436,511
14095,1
15626,1
26766,1
31661,8
32412,1
32792,11
47040,1
36286,6
1713,7
18390,2
44049,57
2761,4
5583,1
27808,192
58023,1
68747,5
68810,66
17394,1
23157,1
38112,3
43040,1
49913,26
68178,4
52723,1747
59092,840
14706,39
23228,5
41899,2
47821,1
57671,21
64858,1
21,2
26048,2
33333,2
53558,14
713,30
15879,2
35319,1
37168,7
47267,7
59686,1
71455,9
26487,3
45220,2
64408,12
70223,25
1967,5
4912,1
24240,7
28665,17
70608,5
3307,5
35568,1
47489,2
8216,1
8727,2
14498,3
18084,5
19933,15
44480,1
34740,2
40088,1
44054,1
55590,42
63375,17
66152,10
45320,1
47999,1
65669,9
8777,7
15793,1
40467,5
62091,1
7881,1
17239,2
49582,3
8701,7
21244,2
43023,2
67545,1
11650,1
13688,3
53858,38
60598,2
1362,10
15851,91
30938,4
62691,5
71512,1
38348,9
51603,243
55685,1
62348,7
71188,5
732,1
17768,3
44404,3
53428,1
60303,1
63578,1
65279,1
60371,2
61869,626
23289,31
50733,35
59708,1
9316,1521
17835,6
25346,1
47066,1
48911,2
65533,1
14343,4
17813,2
21343,17
32919,4
34958,26
58600,2
60319,2
17364,5
23052,1
21055,6
32656,1
36151,214
69625,2
70249,2
12459,1
2692,1
12681,3
29947,5
13515,27
29193,2
36719,2
54578,1
55001,8
514,1
8168,1
31040,1
64037,2
71448,5
5621,1
15846,9
48920,1
64489,1
65713,5
1081,8
9017,2
9525,1
23466,3
60002,1
3190,1
7315,25
11824,4
13318,4
22701,1
52328,2
68604,25
50695,1
60316,14
61377,4
16766,59
25191,91
46083,3
6352,4
12025,71
39890,2
56535,1
67575,25
1118,5
17681,3
40512,2
51045,1
67207,6
69773,25
13701,6
42104,1
47717,1
54152,2
62452,96
65495,1
1036,2
5059,2
14681,4
18712,40
15715,48
23411,1
38402,1
39861,2
71200,1
22317,1
69043,5
71534,44
2102,3
61327,9
37420,1
37714,1
68848,2
58738,1
60317,2
11554,2
24276,2
24476,113
54316,7
71254,26
21691,2
1295,2
6550,1
33659,20
46523,1
55211,1
11271,58
55030,2
57756,14
63352,4
33235,147
36531,7
59165,53
30167,922
52713,5
60840,2
65138,1
33137,2
37217,1
51527,4
58245,2
62764,1
18271,1
40254,1
44744,1
45979,1
50383,1
61399,2
68206,1
55382,1
57018,18
70291,57
2206,1
35278,1
61879,6
23761,1
25044,1
43881,4
43992,1
60515,1
68002,1
71107,30
26868,1
33880,7
45854,3
61352,37
70782,36
5859,1
13054,1
32101,1
64263,1
32195,1
15853,34
29137,23
35223,1
10894,7
15647,10
2732,6
4607,1
20040,1
38093,9
39480,1
47526,1
68304,35
51284,22
53641,4
13726,5
15992,7
20108,1
36450,1
1663,27
9889,3
14144,2
33349,1
38692,11
190,26
26738,10
50893,6
58747,3
4957,1
16349,1
51333,1
1282,30
18764,6
36619,13
9283,8
38121,3
51301,2
54933,1
69002,34
267,1
937,1
31498,1
64215,3
65905,1
67691,38
67742,1
1137,1
12563,14
27337,9
36931,49
50846,111
63900,1
9463,5
14648,43
45049,7
51441,1
57082,1
69351,25
61274,16
65637,1
8997,1
16047,1
27089,1
34755,1
41740,128
14979,2
39341,3
2346,18
10639,3
10788,7
18627,1
65985,7
7635,1
20938,1
36537,1
36829,1
41380,1
58657,5
71525,1
67199,18
24171,3
28470,5
32283,2
1379,1
4668,6
22066,1
20081,1
51025,2
51526,2
56861,1
66778,1
71241,6
33866,238
40217,4
50265,2
14924,1
27430,3
55236,1
18048,3
32127,6
35373,17
39617,1
66453,15
68494,3
3419,1
14570,1
44567,2
68718,16
30950,2
67500,34
19742,2
27313,3
39177,17
52476,5
66063,1
67230,14
24376,14
50146,1
57010,1
67410,1
68415,1
20531,1
58693,1
12429,2
32812,6
18786,8
38788,7
59355,1
3028,5
9792,1
62151,1
67831,7
25122,1
30254,1
38934,2
60360,3
64560,1
16664,1
29549,2
36743,1
51372,1338
63347,242
16174,2
24483,1
26154,1
34225,2
8824,2
52218,5
56044,5
69719,47
36060,1
36882,1
62474,12
63594,21
17215,1
18998,1
24250,4
32579,1
35622,8
38957,16
46979,19
69674,6
42154,3
43934,2
1972,3
20606,1
26819,1
45549,1
50041,2
65128,1
12296,68
17900,1
42228,2
49707,1
48128,18
64854,4
69668,2
6058,3
12056,32
13159,67
13469,1
52129,4
1000,6
8041,335
36243,3
49065,44
64886,1
27464,6
30210,4
44484,1
51461,1
63542,1
68243,25
71212,26
985,6
39689,127
42059,13
61502,1
63080,1
8905,1
12911,1
15178,3
42688,1
10844,2
11705,1
14599,47
18075,1
27061,2
52464,1
68657,7
28681,2
41859,6
36221,5
51361,12
22200,2
34695,5
47719,1
55197,4
2315,2
11510,10
33657,1
11898,986
21712,3
29508,1
1510,12
19840,1
59889,1
4341,170
5739,51
10125,21
16133,5
37568,69
51844,1
65500,89
30646,2
33275,1
48173,2
10986,6
43603,53
1210,2
37266,2
4869,1
14423,105
15440,3
26356,1
36538,6
37454,86
64472,4
66022,1
3304,50
10913,16
33251,26
33711,2
57147,1
3493,2
3948,1
11090,1
22595,2
57248,1
5020,5
17930,4
23063,5
24807,1
41000,2
44464,2
55414,41
66279,65
30613,1
31296,2
61700,1
66389,8
778,7
4078,17
14598,158
17782,1
55693,1
70525,2
1246,3
5228,9
6927,1
10521,1
63442,1
37786,13
48367,1
67305,5
894,1
24793,4
48357,1
60958,12
67705,6
71556,6
13056,2
40492,7
44365,1
60901,2
4397,7
7538,1
17205,4
57832,11
15044,1
17931,5
51466,1
68180,1
3785,2
5002,99
14070,5
15896,106
35034,2
40446,3
66544,1
538,12
31138,1
40260,1
58804,1
22712,24
47933,1
66936,21
4913,1
11548,1
13048,2
2429,8
21811,1
22826,1
26414,1
19783,1
27200,6
45946,1
68934,1
37987,3
44943,1
8589,2
40855,1
1553,5
17613,1
24049,3
25614,1
6891,1
27209,1
36154,1
7373,1
23773,1
55734,1
70520,2
109,25
7740,4
40895,12
20759,1
44157,2
51692,6
48454,18
25656,2
39791,1
68628,25
1670,3
40364,1
53279,3
54362,1
51687,2
56091,22
34334,1
38243,1
66416,1
70116,94
6068,1
12028,13
31449,6
46335,6
70981,1
249,1
21632,9
28250,1
10783,3
25246,1
42599,1
48011,2
59086,3
62600,1
30627,78
48044,1
52510,15
57988,1
67907,2
68543,9
14984,2
31069,1
38646,1
66207,17
17559,2
40689,1
46804,13
2786,1
4146,5
6385,79
22931,1
22954,1
70806,25
14946,11
61372,2
15344,4
70878,1
36600,1
45555,2
57786,277
67687,17
68396,1
4650,26
57249,16
61436,1
68191,1
2978,25
11104,3
38900,1
47770,2
38740,2
46031,1
50606,13
65308,4
71509,151
1632,46
24495,2
28855,20
40302,1
41468,2
45495,1
13100,1
25889,2
48534,1
54017,29
63661,13
67889,18
69767,1
477,35
38340,1
39609,1
56620,3
19086,6
38271,1
46517,2
25887,1
28292,1
32828,369
67303,3
70730,13
636,22
783,1
4677,1
22061,3
23858,29
27951,14
49493,1
66330,5
10402,2
28193,1
43670,1
67542,2
10439,1
31990,1
37431,16
38875,271
43004,2
50440,1
24954,2
27984,2
70562,6
8148,6
35160,2
40294,339
55762,6
71052,2
31179,15
33238,2
42576,3
70331,3
13537,1
32008,1
45631,1
528,25
10025,1
49838,1
64209,2
4895,1
34765,1
52004,1
7109,2
8892,16
21439,3
63217,1
68117,3
1575,5
15264,136
25330,5
48871,2
12564,2
21188,20
70423,4
43615,4
43640,1
55290,2
67282,6
70102,3
70743,39
20699,1
44468,4
51522,2

MovieID,TagCount
54286,74
41025,2
1627,11
3978,7
33722,4
6648,1
2632,5
7112,1
51088,7
5200,1
4370,52
4292,7
4567,3
58706,2
31247,1
3129,5
6163,20
2099,13
49263,6
2273,13
61401,1
27839,10
2976,20
8869,3
7028,4
39052,14
6886,4
5379,13
8603,1
6581,5
7458,48
6625,3
3040,2
1985,3
3100,12
6232,4
7181,7
4407,9
4473,4
1678,6
3739,2
404,1
2472,1
1784,44
6673,1
25971,2
8768,8
8608,5
8898,2
7319,3
47518,10
7937,30
2359,13
27837,6
5451,9
6472,1
55292,1
55205,1
2607,3
3102,4
25795,1
1221,112
680,16
4500,16
7822,1
3891,1
2076,41
6667,2
30745,3
52281,77
3678,3
60688,3
3480,2
5754,2
3926,1
4547,2
4363,5
26476,4
56286,15
56748,2
32352,1
7381,8
2497,2
8811,1
42418,57
2249,10
2664,16
3426,1
5277,1
6378,103
6701,3
5010,31
52227,2
7926,25
7925,31
31584,29
2189,2
8769,2
1769,3
59256,4
6093,8
935,8
256,12
6290,5
6441,11
59026,5
7349,1
32170,1
515,17
6847,1
5710,1
4484,5
5999,3
72,12
7620,2
5629,3
3867,1
7254,52
47493,4
4552,2
6954,8
4605,7
1031,7
6869,4
25945,1
6056,1
52245,18
1935,14
51925,11
5368,3
6817,5
6047,2
4961,1
8195,21
41769,6
4653,1
2661,2
33880,25
8841,10
6815,24
27888,7
52435,11
6064,5
52283,3
49130,15
2686,42
1381,6
5652,2
7351,4
7917,1
26055,11
3284,1
5276,2
3006,28
6708,48
1334,12
4243,1
58107,3
61071,1
2001,32
8807,26
4976,14
3505,13
3950,1
1394,42
43684,6
2316,15
7913,5
2983,6
25975,1
974,1
5987,1
7113,1
205,1
220,2
4741,22
555,20
2639,9
2209,3
3692,4
4207,4
2890,40
7240,2
3967,86
2961,5
7814,7
160,8
54503,61
55442,43
4907,1
540,19
47793,1
8227,1
1503,2
57550,1
43560,21
21,23
1754,6
31364,12
59604,3
6801,1
2790,1
42723,18
47810,12
3440,21
26306,4
7161,5
2104,2
3788,33
2122,8
6091,1
1631,1
6145,1
2732,16
8202,7
26567,2
7239,1
1280,27
31347,9
659,2
5357,2
3869,15
52722,77
2068,20
2212,2
26479,7
5157,1
1772,10
7158,19
4857,25
33171,24
8979,3
1329,4
389,3
1132,10
1474,1
2762,134
8588,2
8711,7
8463,2
6213,16
4519,7
7645,1
4103,33
5085,4
47725,5
3717,45
363,7
4171,9
7942,2
6271,16
1628,1
56511,1
7882,1
918,14
15,3
1347,15
3498,15
8483,2
322,2
2424,57
26139,8
7059,11
1591,2
7450,3
4113,5
2236,5
26811,2
31225,7
2525,1
4007,16
505,1
2389,11
1520,1
2967,3
4440,8
3685,12
405,6
8149,1
31422,4
6036,1
5771,1
8854,1
45672,25
7388,3
5765,3
89,7
8951,24
2852,2
7199,3
50160,11
3019,8
7082,6
59590,8
5054,7
8657,1
33826,5
4503,1
356,195
151,15
1482,1
7394,1
6022,5
1949,20
7582,2
4345,2
58351,5
2183,33
2180,6
7251,1
636,3
266,13
7282,3
2410,17
48522,1
26491,5
62394,9
637,2
2218,1
805,18
8835,4
4384,1
7446,2
3138,2
627,7
27815,6
54270,1
49280,8
929,5
7896,21
3806,4
4080,5
2003,21
4176,3
2198,1
37477,9
2237,7
3932,13
951,26
653,26
34338,29
5640,4
26371,3
1379,1
49422,1
2040,1
59,1
59721,2
5706,1
3258,7
745,54
1021,3
6810,1
50804,9
8928,10
1968,36
55288,7
3252,24
1346,8
5774,2
2629,1
3444,2
529,9
5760,1
3430,1
7069,15
45106,10
2541,10
61160,2
5600,1
27402,3
54281,14
34326,2
5065,4
4266,2
48142,17
6566,9
43921,6
7125,5
2926,14
1136,123
4804,4
33817,5
6684,11
51705,3
26464,2
8130,1
7004,10
1500,36
8852,4
715,2
968,29
50794,26
537,5
6744,8
5699,2
2572,31
44759,10
5856,30
5282,1
27636,2
5109,4
60405,1
3562,1
492,3
4047,6
6676,2
2225,3
26554,19
33158,3
8533,36
5388,22
2474,10
1292,21
3701,6
2697,5
2795,15
6427,4
7352,15
3536,8
32371,6
7898,1
5101,3
4159,4
48711,2
2459,15
42015,9
521,2
2724,20
27491,2
7153,202
3925,20
4564,8
586,23
52241,12
2093,2
42217,5
3377,9
8840,1
45183,9
4241,3
27664,8
55566,3
835,2
26241,1
7345,1
3623,29
8884,5
4920,13
3726,7
4303,1
6354,1
4574,1
7157,3
30818,4
8986,1
4214,11
33821,1
170,35
4719,2
42632,21
1289,16
27864,3
5190,1
416,2
5890,58
7286,2
1014,10
4016,28
48304,35
3577,1
1378,4
4078,2
7561,10
1837,5
1483,26
3429,15
6666,11
3928,4
27608,9
59727,11
3805,3
26414,3
26226,4
59738,2
3735,16
2403,11
61354,2
26564,3
4213,1
1125,15
26770,6
5159,4
4694,1
6405,8
599,33
34143,8
2261,1
2958,3
2997,98
31702,4
4734,35
4055,1
26082,23
2154,2
31528,8
2782,8
51412,13
3837,1
5694,3
5439,3
4867,2
3653,6
4085,24
6111,1
2996,5
3490,1
32300,14
32646,4
1981,4
25870,6
5626,2
1089,108
59295,15
44849,6
2083,26
620,2
4149,5
3529,8
1339,55
2373,4
3374,7
5836,7
6598,2
231,48
5959,13
2560,1
5414,5
3058,1
4131,2
6607,2
27772,6
5611,6
32892,11
6281,19
7705,3
54510,2
26562,1
8826,2
7156,19
5690,78
757,5
4583,2
4096,2
38038,65
5891,14
7215,13
938,15
747,1
6988,23
63647,5
4409,7
40583,61
25866,6
31467,3
46574,2
26776,41
589,147
55063,6
4520,1
8740,13
3417,3
1625,37
6516,2
5515,1
3500,1
364,74
3172,5
7256,18
6044,1
2916,45
3457,2
1848,1
2382,4
8943,7
32074,1
5321,3
61470,1
7757,6
2501,18
8790,1
332,3
4099,1
5453,1
49932,12
26483,1
8796,4
6971,37
5478,1
5476,2
2824,1
8947,19
52668,6
7300,3
59684,1
8169,2
1729,55
1961,76
62586,2
1216,17
2877,17
56339,27
7995,1
2546,2
48326,7
4537,5
6564,11
58627,1
7478,10
2882,6
7782,3
27370,1
4256,2
5118,2
8604,12
3732,3
714,24
650,3
5681,1
250,1
6751,1
8228,11
5180,2
31934,1
3224,19
26155,3
6338,1
3017,1
6942,40
4308,64
3350,5
6687,3
63082,17
5093,5
3652,7
4334,30
32781,3
31867,2
4696,1
39183,159
8640,28
6140,8
4329,21
9013,6
27783,3
3015,10
6733,2
2582,6
7994,2
4128,23
4166,3
31030,2
3855,33
3225,2
2043,1
25940,16
1874,1
735,22
6842,15
6272,2
301,2
32349,2
1080,73
8589,12
9011,4
4422,15
52448,3
4111,1
7265,20
6629,2
32213,1
27822,15
4688,9
1123,8
8454,2
5983,1
5878,26
8757,1
5102,2
534,6
1099,5
5820,15
8478,1
5602,11
3565,4
4271,9
4782,10
5980,8
32234,5
6816,2
3333,1
4787,1
2069,1
5297,10
27022,2
5428,4
2368,1
33162,41
7749,15
789,4
4823,12
7479,5
30803,29
3195,1
3422,2
2496,4
6657,1
471,34
246,24
2566,1
5161,2
46572,6
17,48
358,4
60983,1
5970,10
6080,2
4211,5
8609,5
5907,2
2880,3
45335,2
4756,1
5058,2
4275,5
26796,5
6024,2
8403,2
2388,1
6977,1
6996,4
5410,23
5279,8
6269,4
4572,4
2590,5
33679,47
280,5
2442,13
52356,2
7781,2
59421,1
58,13
765,5
742,1
56145,28
4994,14
31223,13
5150,1
48596,1
3821,8
49666,3
6639,9
2598,10
5601,6
44788,24
52037,1
3914,1
26152,25
1841,2
7923,1
7027,6
319,28
5599,16
2549,6
51127,1
3471,58
7948,12
901,3
306,27
3770,4
5422,4
2816,1
8638,42
5574,12
36531,4
4357,7
8257,12
5547,2
62999,8
5353,6
665,20
7195,1
1185,16
51575,14
49265,7
2232,35
3554,3
944,5
3694,2
4633,2
61257,1
7293,32
5962,3
716,8
4160,24
2280,4
3183,4
58291,2
3745,6
3202,2
4740,3
3063,2
158,14
4069,7
45679,6
6088,1
2247,5
6725,8
43556,5
4439,4
8989,5
34534,7
5299,30
5889,1
1531,3
5239,2
2160,31
5007,2
5543,1
1650,5
1358,22
5825,12
26819,10
2445,3
5847,2
25,31
8369,13
5497,1
3116,1
59615,63
7767,23
33615,30
60487,4
4502,1
3360,22
2337,19
1926,2
4028,1
5289,3
329,28
3020,15
6596,4
5146,13
6187,14
64957,8
3972,22
4925,1
39474,1
1375,23
45028,19
4011,74
1247,69
54001,16
8601,9
6115,1
26073,3
6591,31
7225,6
27005,11
6519,2
39,35
1992,1
3499,28
50842,7
3781,1
1570,1
1562,24
1427,1
4775,11
53125,57
8954,1
1323,1
2105,51
1250,66
5944,29
1911,4
7067,9
477,11
4272,3
8912,4
2747,4
3154,1
4174,5
4619,2
2130,4
45525,2
53460,6
6975,2
51091,24
51418,11
8773,2
2561,3
33072,8
5399,1
7883,2
4979,68
51077,26
1371,19
2529,33
4189,7
5045,1
3217,1
26359,9
8486,1
7766,34
1900,7
27186,9
7308,2
3728,14
4681,2
4957,3
6650,17
6772,11
4901,11
6158,2
60763,1
175,17
25750,17
5390,12
51007,1
8531,3
892,6
39381,14
4571,38
31431,1
1965,22
26249,4
2481,1
5342,1
8921,5
257,2
8579,1
3046,7
41566,124
1361,5
2208,11
3150,5
2333,13
8851,1
52606,1
7260,10
7482,24
4499,13
6820,7
3415,18
25995,10
1996,3
8775,1
31408,7
51540,37
367,53
6502,69
7218,6
8617,1
4246,82
4526,1
25856,10
7416,5
2613,4
2140,22
5046,10
60161,2
4413,3
7080,5
6993,23
2405,20
19,17
3784,5
2849,1
7222,3
10,53
1419,17
3617,36
43710,4
8525,1
5465,1
2121,5
458,3
930,35
2871,19
7290,1
6692,13
55232,15
5421,3
8008,3
1069,12
3299,3
2524,5
34018,4
56030,1
40887,2
5436,2
737,4
8808,10
8970,65
1976,3
26133,4
2155,7
6490,1
33832,1
1487,4
25886,7
26007,11
39435,15
7636,2
55176,13
2348,13
36525,12
27563,16
30996,2
4438,8
1899,1
6910,1
56176,4
51174,8
4921,3
42,2
379,11
7117,1
44004,6
897,5
31804,21
26240,1
1175,47
8371,10
6252,1
7180,1
7091,14
4811,4
6107,5
7119,2
6761,2
5247,7
6783,19
7078,5
7309,4
54193,1
6464,1
2693,13
2,39
30952,1
6208,1
4359,15
2699,15
6477,3
1646,1
8849,7
8499,1
9000,1
34332,17
7116,5
5172,1
26487,3
26696,1
6302,1
3375,2
3450,14
8755,6
7831,3
2483,14
2503,27
4788,3
1672,22
3093,34
7121,16
5864,1
7895,11
5356,3
3363,45
6334,3
3763,5
4799,15
6078,8
54978,4
3452,3
3688,7
2798,2
5803,9
58047,9
4030,5
32022,6
3303,1
5442,3
6534,50
860,1
678,3
2211,5
6778,1
2279,1
4701,23
8685,3
26258,14
1844,5
3307,27
3313,1
4433,8
26171,10
1943,3
25934,1
28,17
27741,24
6985,11
43932,7
4042,6
3107,8
7892,3
36523,2
38388,7
57522,2
7234,15
7713,7
6845,1
7952,1
2841,22
6794,2
26606,9
5391,11
32128,1
8862,5
5564,1
26136,2
44073,1
6373,113
2987,36
6863,36
54999,27
49961,33
7914,2
5989,69
59709,3
40010,6
3583,2
1552,32
1272,53
2264,7
7064,20
32011,1
8062,8
4012,1
8069,1
519,10
4270,56
27109,2
7211,1
6493,1
6681,2
1114,1
1685,3
3066,7
5735,3
26513,6
48780,124
58492,2
3385,6
52579,9
61742,3
2331,2
4392,7
8836,9
616,11
2609,30
6192,3
3802,3
6257,3
60393,2
544,2
1496,7
7792,3
31270,6
7646,2
47254,3
36553,4
5369,2
50798,8
1395,3
4,1
4980,10
4052,4
1094,20
61678,1
1340,25
2720,2
5082,1
8933,2
5650,8
8734,3
6226,3
8749,6
4219,5
5789,1
3186,28
1767,2
54276,14
8829,1
8623,6
6170,20
1180,1
27875,6
3070,13
3336,1
2779,5
1681,10
27808,24
34198,6
4404,38
5792,20
48982,37
6346,8
48,25
7092,35
34405,181
7227,1
7054,4
5842,1
781,5
7162,43
2498,3
1558,1
46850,18
4866,2
390,11
53769,1
8987,4
63876,14
31447,1
5255,2
2471,7
3847,4
57326,6
4956,3
4188,4
2136,4
61357,2
6797,10
3067,17
2860,2
45175,5
736,32
34271,26
52694,2
60894,4
5184,7
8535,5
671,34
1269,19
44929,20
39398,5
1024,5
3320,3
2610,4
4299,14
2346,3
4104,4
1374,57
1297,16
6125,5
6624,2
4566,3
3704,21
8451,2
3534,9
51834,8
55451,24
6390,1
36397,5
312,1
5143,1
63033,1
2071,17
1277,19
26898,7
2407,13
45440,7
3344,6
3024,1
26425,2
59834,2
4193,1
26686,1
3113,25
5978,1
5697,2
42004,49
5001,3
6235,14
1204,80
46664,2
53435,9
114,1
7827,6
107,16
8948,13
3274,5
64942,1
8007,1
26119,8
1655,3
8652,1
2272,3
202,3
2248,14
27878,17
8477,20
6204,3
5936,1
6839,1
45186,29
1385,5
46723,37
3002,4
8618,8
3843,3
3639,27
4847,11
506,11
3836,5
5338,1
7128,4
6308,2
1030,17
7030,2
2077,2
5608,16
2398,36
2746,14
4899,2
4155,2
2048,9
2677,16
3783,7
48682,7
2799,2
6874,105
4296,10
8446,7
6437,2
5888,1
2735,1
4037,9
4225,11
2112,6
547,2
3560,1
176,9
4932,7
1546,7
631,1
46948,30
7375,10
6409,2
4768,3
27834,29
5555,4
64030,4
4401,1
700,3
2775,1
785,14
47642,2
3037,11
1865,3
2377,8
2124,33
2245,10
6234,3
51991,19
22,5
6181,5
1853,1
7802,9
26544,2
25938,2
4043,3
3515,2
6570,2
1919,7
4770,1
4661,2
5762,1
8772,5
8426,3
2772,4
2895,1
4887,6
26303,13
2625,1
2067,59
4019,11
63329,1
3771,1
33004,56
6500,3
4399,9
1633,2
5064,42
7924,34
5435,1
50253,4
3994,73
4998,11
3683,38
2275,5
3830,1
2010,24
4333,7
5613,42
5668,8
5897,1
1425,5
3691,7
1663,12
1850,1
5264,1
31162,10
420,6
48791,5
5586,1
34767,3
8493,6
1430,1
3175,25
3306,18
3032,14
8595,1
1035,74
2409,31
27899,23
34583,6
5313,4
661,20
8833,19
3115,2
8385,6
61075,3
26504,3
27731,20
698,3
3439,15
6345,5
7566,11
588,63
43376,15
6914,3
7197,4
2655,3
5214,10
827,1
31952,16
7697,1
2796,1
27866,8
1882,4
1959,32
8931,1
4676,1
5573,1
3601,2
40952,3
5679,86
56915,2
1126,2
8613,1
5467,2
5756,2
5632,10
3506,2
8907,9
2783,3
2381,5
2551,17
6323,24
7385,2
6230,3
4068,2
5481,24
5304,13
5788,9
3705,4
990,2
1332,1
273,6
1232,37
3524,7
4022,37
6039,5
61961,6
4613,4
26178,3
3238,8
3776,3
2134,10
4024,4
161,15
3012,3
6961,25
6422,7
33592,3
31038,4
342,23
3737,1
8730,2
4300,3
48043,101
2862,14
2751,7
3000,99
5630,47
3278,2
1237,60
5460,2
2488,17
464,6
3343,2
46530,46
58303,17
2506,6
2940,8
169,2
2668,4
1172,30
5115,4
2932,18
8537,1
40412,4
2257,4
2836,1
1907,52
5051,11
373,4
496,7
2094,5
800,13
34065,2
45361,1
937,5
6966,8
594,39
58154,13
2920,19
433,1
2085,29
7141,10
1208,136
746,1
2263,2
33688,1
2710,34
638,4
26302,7
2080,48
1572,16
345,36
3455,1
6366,5
156,3
4532,2
5164,1
7846,5
2455,17
2936,10
1168,1
25769,7
5405,1
4089,9
673,6
188,5
1862,3
5943,6
44972,13
8860,21
1156,4
7836,9
30816,18
8998,2
1038,3
56389,4
8651,5
8495,1
3979,12
1376,37
711,4
275,1
4232,7
48598,12
7947,3
56060,3
3552,34
33166,70
8393,3
6603,3
37844,1
4094,1
3997,8
44225,2
1013,13
7993,3
2734,13
6991,3
33644,4
7088,15
57534,15
2635,2
3968,9
3923,2
8798,48
3706,18
947,21
9008,1
43912,5
30721,1
27408,1
1412,2
1804,6
