UserID,MovieID,Rating
103,370,1.0
104,11,5.0
104,34,5.0
104,36,5.0
104,110,5.0
104,111,4.0
104,196,4.0
104,235,5.0
104,260,5.0
104,293,5.0
104,300,5.0
104,318,5.0
104,330,3.0
104,382,5.0
104,426,4.0
104,515,5.0
104,593,5.0
104,707,4.0
104,742,4.0
104,750,5.0
104,858,5.0
104,879,3.0
104,908,5.0
104,912,5.0
104,913,5.0
104,919,5.0
104,920,4.0
104,922,5.0
104,924,5.0
104,902,5.0
104,943,5.0
104,944,5.0
104,953,5.0
104,969,5.0
104,1012,5.0
104,1036,5.0
104,1084,5.0
104,1090,5.0
104,1095,5.0
104,1097,5.0
104,1124,5.0
104,1179,5.0
104,1186,5.0
104,1193,5.0
104,1196,5.0
104,1132,5.0
104,1197,5.0
104,1198,5.0
104,1200,5.0
104,1203,5.0
104,1207,5.0
105,32,2.0
105,110,3.0
105,260,4.0
105,480,5.0
105,924,4.0
105,1097,3.0
105,750,4.0
105,1193,3.0
105,1196,4.0
105,1198,4.0
105,1206,4.0
105,1214,3.0
105,1247,5.0
105,1270,5.0
105,1376,3.0
105,1580,3.0
105,2091,4.0
105,1210,4.0
105,2640,4.0
105,2916,3.0
105,3072,4.0
105,3471,2.0
105,3512,4.0
106,6,3.0
106,9,3.0
106,10,5.0
106,21,1.0
106,47,3.0
106,95,4.0
105,2096,3.0
106,112,3.0
106,163,5.0
106,173,3.0
106,207,4.0
106,225,4.0
106,260,3.0
106,315,2.0
106,344,2.0
106,292,1.0
106,349,3.0
106,356,5.0
106,367,4.0
106,380,4.0
106,434,2.0
106,494,3.0
106,377,4.0
106,588,5.0
106,589,3.0
106,594,1.0
106,596,1.0
106,733,3.0
106,736,4.0
106,750,1.0
106,780,2.0
106,786,4.0
106,836,3.0
106,908,3.0
106,648,5.0
106,923,5.0
106,932,5.0
106,934,4.0
106,1022,1.0
106,915,3.0
106,1049,4.0
106,1171,3.0
106,1196,3.0
106,1197,1.0
106,1219,4.0
106,1270,3.0
106,1287,5.0
106,1291,3.0
106,1409,3.0
106,1438,2.0
106,1210,3.0
107,32,4.0
107,198,2.0
107,260,3.0
107,329,3.0
107,356,4.0
107,480,3.0
107,527,5.0
107,541,5.0
107,589,4.0
107,590,4.0
107,647,3.0
107,858,4.0
107,908,4.0
107,912,4.0
107,924,5.0
107,996,3.0
107,1090,3.0
107,1097,2.0
107,1127,3.0
107,1129,1.0
107,1136,5.0
107,1183,3.0
107,1094,3.0
107,1196,4.0
107,1199,4.0
107,1200,3.0
107,1208,4.0
107,1209,4.0
107,1210,2.0
107,1233,5.0
107,1240,5.0
107,1250,4.0
107,1266,4.0
107,1272,3.0
107,1276,5.0
107,1301,4.0
107,1281,3.0
107,1356,3.0
107,1372,2.0
107,1374,3.0
107,1376,2.0
107,1396,3.0
107,1527,4.0
107,1580,4.0
107,1584,5.0
107,1617,5.0
107,1653,5.0
107,2009,3.0
107,2012,2.0
107,2011,2.0
108,105,2.0
108,345,3.0
108,475,4.0
108,745,3.0
108,1047,2.0
108,1084,4.0
108,1204,4.0
108,1263,4.0
108,1339,3.0
108,1343,4.0
108,1354,5.0
108,1916,5.0
108,1997,4.0
108,2640,2.0
108,2712,4.0
108,3052,1.0
108,4326,5.0
108,4741,4.0
108,4993,1.0
108,5952,1.0
108,6291,4.0
108,7034,4.0
108,7044,5.0
108,1201,5.0
108,7371,5.0
110,34,4.0
110,153,4.0
110,318,3.0
110,344,4.0
110,356,5.0
110,380,4.0
110,377,4.0
110,457,4.0
110,480,5.0
110,589,5.0
110,590,3.0
110,592,3.0
110,593,3.0
110,648,5.0
110,736,5.0
110,780,3.0
110,1089,1.0
110,1266,1.0
110,2028,5.0
110,4368,1.0
110,4643,2.0
111,10,3.0
111,50,5.0
111,110,5.0
111,150,3.0
111,153,3.0
111,161,3.0
111,165,4.0
111,185,3.0
111,208,3.0
111,253,4.0
111,288,3.0
111,292,3.0
111,296,5.0
111,316,3.0
111,318,3.0
111,339,3.0
111,344,2.0
111,349,4.0
111,356,4.0
111,380,4.0
111,434,4.0
111,457,4.0
111,480,4.0
111,539,3.0
111,587,3.0
111,588,3.0
111,589,3.0
111,592,3.0
111,593,4.0
112,1,3.0
112,6,3.0
112,14,3.0
112,16,3.0
112,17,4.0
112,18,3.0
112,21,3.0
112,22,3.0
112,25,4.0
112,26,3.0
112,28,4.0
112,29,4.0
112,30,3.0
112,32,4.0
112,35,3.0
112,40,3.0
112,41,4.0
112,43,3.0
112,45,3.0
112,47,3.0
112,50,3.0
112,52,3.0
112,55,4.0
112,58,4.0
112,62,3.0
112,72,3.0
112,73,5.0
112,78,3.0
112,82,4.0
112,83,3.0
112,85,3.0
112,94,3.0
112,95,3.0
112,96,4.0
112,105,3.0
112,110,3.0
112,111,4.0
112,113,3.0
112,117,2.0
112,123,2.0
112,124,3.0
112,125,3.0
112,141,3.0
112,144,3.0
112,149,3.0
112,150,3.0
112,151,3.0
112,154,3.0
112,159,3.0
112,161,3.0
105,3354,3.0
113,24,3.0
113,86,4.0
113,207,4.0
113,260,4.0
113,1198,4.0
113,1265,3.0
113,1513,3.0
113,2106,4.0
113,2336,4.0
113,2355,4.0
113,2396,5.0
113,2443,3.0
113,2491,2.0
113,2485,4.0
113,2541,3.0
113,2581,4.0
113,2605,4.0
113,2690,4.0
113,2694,3.0
113,2716,4.0
113,2599,3.0
113,2720,3.0
113,2762,4.0
113,2763,4.0
113,2771,4.0
113,2861,3.0
113,2724,4.0
113,2881,4.0
113,2906,2.0
113,2961,3.0
113,2987,3.0
113,3004,3.0
113,3157,4.0
113,3159,4.0
113,3512,5.0
113,3565,3.0
113,4022,5.0
114,1,4.0
114,10,3.0
114,260,5.0
114,589,2.0
114,680,5.0
114,780,3.0
114,858,4.0
114,908,5.0
114,909,5.0
114,924,2.0
114,928,3.0
114,1027,2.0
114,1083,4.0
114,1073,4.0
114,1193,4.0
114,1196,4.0
114,1210,4.0
114,1208,4.0
114,1270,3.0
114,1234,5.0
114,1283,4.0
114,1301,3.0
114,1371,3.0
114,1374,3.0
114,1375,3.0
114,2010,4.0
114,2078,3.0
114,2081,3.0
114,2363,3.0
114,2640,5.0
114,2641,4.0
114,2642,3.0
114,2657,4.0
114,2529,3.0
114,2857,5.0
114,2863,4.0
114,2628,3.0
114,3033,3.0
114,3034,4.0
114,3159,4.0
114,3108,4.0
114,3340,3.0
114,3386,4.0
114,3396,5.0
114,3507,5.0
114,3633,5.0
114,3724,5.0
114,3671,3.0
114,4009,2.0
114,4571,2.0
115,1,5.0
115,16,1.0
115,19,1.0
115,32,4.5
115,34,4.0
115,110,4.0
115,141,4.0
115,151,4.0
115,25,5.0
115,266,2.0
115,296,5.0
115,318,5.0
115,339,4.0
115,356,1.0
115,357,5.0
115,367,4.5
115,377,4.0
115,454,3.5
115,497,3.0
115,500,4.5
115,508,5.0
115,509,3.5
115,587,4.0
115,527,5.0
115,590,4.0
115,594,3.0
115,608,4.5
115,432,3.0
115,653,3.0
115,750,4.0
115,778,5.0
115,920,2.0
115,924,4.0
115,1079,2.0
115,1097,3.0
115,1136,5.0
115,1183,4.0
115,1193,4.5
115,21,3.0
115,1230,5.0
115,1247,5.0
115,1259,3.5
115,1265,5.0
115,1291,4.0
115,1304,3.0
115,1307,4.0
115,1394,4.0
115,1527,4.0
115,1580,3.0
115,1704,4.5
116,3,4.0
116,5,3.0
116,7,4.0
116,8,3.0
116,10,3.0
116,11,5.0
116,12,2.0
116,13,3.0
116,19,3.0
116,21,3.0
116,24,4.0
116,27,4.0
116,31,4.0
116,34,4.0
116,38,4.0
116,48,4.0
116,54,4.0
116,60,4.0
116,62,5.0
116,79,4.0
116,86,4.0
116,70,1.0
116,87,4.0
116,89,4.0
116,95,3.0
116,110,4.0
116,135,3.0
116,140,5.0
116,141,3.0
116,105,4.0
116,150,5.0
116,151,4.0
116,158,5.0
116,160,4.0
116,161,5.0
116,165,5.0
116,168,4.0
116,169,4.0
116,172,3.0
116,173,4.0
116,185,4.0
116,186,5.0
116,193,2.0
116,196,3.0
116,204,5.0
116,207,5.0
116,208,4.0
116,212,3.0
116,217,3.0
116,225,5.0
117,50,4.5
117,70,0.5
117,168,4.0
117,180,3.5
117,342,4.5
117,543,4.5
117,552,3.0
117,1197,5.0
117,1220,4.0
117,1291,4.0
117,1380,2.5
117,1396,3.0
117,1485,3.0
117,1967,3.0
117,1968,4.0
117,2006,3.0
117,2083,4.0
117,2114,3.0
117,2140,3.5
117,2248,3.5
117,2406,3.0
117,2580,4.0
117,1288,3.5
117,2618,5.0
117,2657,3.0
117,2640,2.5
117,3052,4.5
117,3175,1.0
117,3396,4.0
117,3526,4.5
117,3751,3.5
117,3897,1.5
117,3977,0.5
117,4306,5.0
117,4014,3.0
117,4616,3.5
117,5064,3.0
117,5299,0.5
117,5500,4.0
117,5952,4.0
117,6062,3.0
117,6218,3.5
117,6377,3.5
117,6539,4.5
117,8010,4.0
118,6,3.0
118,10,3.0
118,16,3.0
118,21,4.0
118,22,3.0
118,25,3.0
118,32,4.0
118,36,2.0
118,47,3.0
118,50,4.0
118,62,3.0
118,95,3.0
118,110,5.0
118,141,4.0
118,150,3.0
118,151,4.0
118,153,3.0
118,161,4.0
118,168,3.0
118,173,2.0
118,185,2.0
118,193,2.0
118,196,3.0
118,204,2.0
118,208,3.0
118,224,3.0
118,225,3.0
118,231,1.0
118,235,4.0
118,237,3.0
118,253,1.0
118,266,3.0
118,272,4.0
118,273,3.0
118,288,3.0
118,292,3.0
118,293,3.0
118,296,5.0
118,300,3.0
118,315,3.0
118,316,3.0
118,318,4.0
118,344,1.0
118,349,3.0
118,350,3.0
118,353,3.0
118,368,4.0
118,370,3.0
118,377,3.0
117,2918,5.0
118,380,3.0
119,25,3.0
119,17,4.0
119,47,3.0
119,57,3.0
119,61,3.0
119,111,3.0
119,165,3.0
119,180,3.0
119,186,3.0
119,203,2.0
119,208,2.0
119,223,4.0
119,231,3.0
119,259,2.0
119,288,3.0
119,292,3.0
119,293,3.0
119,89,3.0
119,11,3.0
119,16,4.0
119,22,3.0
119,21,3.0
119,345,3.0
119,353,3.0
119,19,3.0
119,337,3.0
119,327,2.0
119,296,4.0
119,344,3.0
119,342,2.0
119,357,3.0
119,366,3.0
119,356,3.0
119,372,3.0
119,318,5.0
119,454,3.0
119,457,3.0
119,479,3.0
119,480,3.0
119,481,3.0
119,482,3.0
119,485,3.0
119,490,3.0
119,491,3.0
119,500,3.0
119,440,3.0
119,508,4.0
119,517,3.0
119,539,3.0
119,546,2.0
120,1,3.0
120,3,3.0
120,65,3.0
120,86,3.0
120,62,3.0
120,88,4.0
120,95,5.0
120,104,5.0
120,747,1.0
120,376,3.0
120,260,3.0
120,788,1.0
120,839,2.0
120,135,2.0
120,333,5.0
120,736,2.0
120,719,2.0
120,765,2.0
120,737,5.0
120,780,5.0
120,880,3.0
120,1073,1.0
121,41,3.0
121,143,1.0
121,214,1.0
121,229,4.0
121,246,2.0
121,289,5.0
121,296,5.0
121,318,5.0
121,336,5.0
121,408,4.0
121,457,5.0
121,527,5.0
121,535,2.0
121,541,4.0
121,593,5.0
121,608,4.0
121,662,3.0
121,695,3.0
121,750,5.0
121,793,1.0
121,820,1.0
121,854,1.0
121,858,5.0
121,866,3.0
121,869,3.0
121,903,5.0
121,904,5.0
121,908,4.0
121,90,3.0
121,912,4.0
121,910,4.0
121,913,5.0
121,920,3.0
121,922,4.0
121,919,5.0
121,924,4.0
121,926,4.0
121,928,4.0
121,929,4.0
121,50,4.0
121,930,4.0
121,931,4.0
121,933,4.0
121,950,4.0
121,923,4.0
121,965,4.0
121,994,4.0
121,1034,5.0
121,1053,3.0
121,1058,1.0
120,1393,5.0
120,1210,3.0
122,10,4.0
122,21,3.0
122,25,4.0
122,36,4.0
122,39,3.0
122,34,4.0
122,89,3.0
122,69,5.0
122,110,4.0
122,50,4.0
122,111,5.0
122,141,4.0
122,144,4.0
122,150,3.0
122,151,3.0
122,162,5.0
122,173,1.0
122,175,5.0
120,1405,5.0
122,198,4.0
122,223,5.0
122,230,3.0
122,231,4.0
122,265,5.0
122,296,5.0
122,307,4.0
122,318,5.0
122,337,4.0
122,345,5.0
122,353,3.0
122,357,5.0
122,356,4.0
122,367,4.0
122,293,3.0
122,372,4.0
122,377,3.0
122,440,3.0
122,441,5.0
122,454,3.0
122,457,4.0
122,474,4.0
122,480,3.0
122,235,4.0
122,500,2.0
122,515,3.0
122,522,4.0
122,527,5.0
122,534,3.0
122,538,4.0
122,543,4.0
122,551,5.0
123,15,3.0
123,34,4.0
123,110,5.0
123,260,5.0
123,356,5.0
123,527,5.0
123,539,5.0
123,653,5.0
123,780,5.0
123,912,5.0
123,920,2.0
123,1009,4.0
123,1019,5.0
123,1023,5.0
123,1073,5.0
123,1087,3.0
123,1090,5.0
123,1097,5.0
123,1183,5.0
123,1193,5.0
123,1242,5.0
123,1263,5.0
123,1265,3.0
123,1272,5.0
123,1307,5.0
123,1374,1.0
123,1393,5.0
123,1848,4.0
123,2005,3.0
123,2015,5.0
123,2028,5.0
123,2054,5.0
123,2078,5.0
123,2080,4.0
123,2087,5.0
123,2138,1.0
123,2140,2.0
123,2161,2.0
123,2396,5.0
123,2427,5.0
123,2453,4.0
123,2622,3.0
123,2628,5.0
123,2761,5.0
123,2858,4.0
123,2890,5.0
123,2968,3.0
123,3114,5.0
123,3159,5.0
123,3396,5.0
124,1,3.0
124,10,4.0
124,150,5.0
124,181,1.0
124,199,3.0
124,215,3.0
124,260,4.0
124,265,3.0
124,290,3.5
124,337,3.5
124,357,4.0
124,377,3.5
124,455,1.0
124,480,5.0
124,509,3.5
124,531,4.0
124,541,4.0
124,543,2.0
124,552,4.0
124,592,2.0
124,594,2.0
124,596,2.5
124,608,4.5
124,741,2.5
124,750,4.0
124,755,4.0
124,908,4.0
124,912,4.0
124,913,4.0
124,916,4.0
124,919,3.0
124,920,3.0
124,923,3.5
124,924,5.0
124,930,4.0
124,950,4.0
124,965,3.5
124,969,3.0
124,1008,3.0
124,1017,3.0
124,1019,4.0
124,1022,2.0
124,1024,2.5
124,1029,2.5
124,1032,3.0
124,1079,3.0
124,1080,4.0
124,1089,3.5
124,1136,5.0
124,1171,5.0
125,1,5.0
125,16,3.0
125,19,2.0
125,21,3.5
125,22,2.5
125,25,3.0
125,29,5.0
125,32,5.0
125,34,3.0
125,36,3.5
125,39,2.0
125,47,5.0
125,50,5.0
125,62,4.0
125,70,5.0
125,95,1.0
125,101,4.0
125,104,5.0
125,110,5.0
125,111,4.0
125,112,4.0
125,141,1.5
125,145,4.0
125,150,4.0
125,151,3.5
125,163,4.5
125,164,3.0
125,165,5.0
125,170,1.0
125,173,0.5
125,180,3.5
125,196,1.5
125,208,4.5
125,223,5.0
125,231,5.0
125,235,4.0
125,253,2.5
125,260,3.5
125,266,1.5
125,273,3.0
125,288,4.0
125,292,2.0
125,293,4.0
125,296,5.0
125,300,4.0
125,303,1.0
125,316,2.0
125,318,5.0
125,327,3.5
125,344,2.0
126,1,5.0
126,2,2.5
126,3,2.0
126,5,2.5
126,6,3.0
126,7,2.0
126,10,3.5
126,11,2.0
126,16,2.5
126,19,2.0
126,25,2.5
126,32,3.5
126,34,3.5
126,36,2.5
126,39,3.0
126,47,5.0
126,50,5.0
126,62,3.5
126,95,1.5
126,104,3.0
126,110,5.0
126,111,3.5
126,141,2.0
126,150,3.5
126,153,1.0
126,160,2.0
126,161,3.5
126,163,2.0
126,165,1.0
126,172,1.0
126,173,1.0
126,186,2.5
126,196,1.0
126,208,1.5
126,225,1.5
126,231,3.0
126,235,2.0
126,252,2.0
126,253,2.5
126,260,4.0
126,266,4.0
126,288,1.5
126,292,3.0
126,293,3.5
126,296,3.5
126,300,4.0
126,315,2.5
126,316,3.0
126,318,5.0
126,337,4.0
127,1707,3.0
127,1911,2.5
127,2013,3.5
127,2136,3.5
127,2719,4.0
127,3157,3.0
127,5523,4.5
127,6013,3.0
127,6482,0.5
127,6958,4.0
127,7293,3.0
127,7444,4.0
127,8810,3.0
127,8830,4.0
127,30883,2.5
127,31429,1.0
127,32296,0.5
127,42009,1.5
127,43558,3.5
127,43904,4.5
127,43919,3.0
127,43936,4.5
127,44004,4.0
127,44397,4.5
127,45081,5.0
127,45720,4.5
127,45726,4.5
127,48385,2.5
127,51662,4.5
127,51937,4.0
127,54286,3.5
128,2,5.0
127,46335,2.0
128,11,4.0
128,17,5.0
128,21,3.0
128,28,4.0
128,32,5.0
128,34,5.0
128,58,5.0
128,95,3.0
128,110,5.0
128,141,4.0
128,150,4.0
128,186,3.0
128,207,4.0
128,232,4.0
128,256,3.0
128,261,4.0
128,265,5.0
128,266,3.0
128,273,5.0
128,282,3.0
128,292,4.0
128,300,4.0
128,314,5.0
128,339,5.0
128,349,4.0
128,350,4.0
128,356,5.0
128,357,5.0
128,318,5.0
128,457,4.0
128,468,5.0
128,480,5.0
128,497,5.0
128,500,4.0
128,508,5.0
128,509,5.0
128,515,5.0
128,527,5.0
128,534,4.0
128,539,5.0
128,551,5.0
128,586,2.0
128,587,3.0
128,590,5.0
128,593,5.0
128,595,3.0
128,597,4.0
128,592,4.0
129,88,2.0
129,180,4.0
129,223,5.0
129,260,5.0
129,356,4.0
129,440,3.0
129,785,4.0
129,1127,3.0
129,1265,5.0
129,1288,5.0
129,1639,4.0
129,1704,5.0
129,1961,3.0
129,2060,4.0
129,2188,3.0
129,2325,5.0
129,2485,3.0
129,2502,5.0
129,2572,3.0
129,2580,3.0
129,2541,4.0
129,2599,5.0
129,2606,3.0
129,2628,3.0
129,2641,5.0
129,2640,5.0
129,2642,4.0
129,2683,4.0
129,2694,3.0
129,2699,4.0
129,2700,5.0
129,2706,5.0
129,2716,5.0
129,2762,4.0
129,2770,4.0
129,2806,2.0
129,2858,5.0
129,2959,5.0
129,2987,3.0
129,2997,5.0
129,3052,5.0
129,3081,4.0
129,3160,3.0
129,3174,5.0
129,3273,3.0
129,3510,4.0
129,3717,2.0
129,3752,4.0
129,3793,3.0
129,2710,3.0
130,50,4.0
130,296,4.5
130,306,4.0
130,527,4.0
130,541,4.0
130,593,4.0
130,608,3.0
130,720,4.5
130,778,3.5
130,858,4.0
130,1080,4.5
130,1084,3.0
130,1092,3.5
130,1136,4.5
130,1148,4.0
130,1193,4.0
130,1198,3.5
130,1206,4.5
130,1208,4.0
130,1233,4.5
130,1234,3.5
130,1252,3.5
130,1175,4.0
130,1276,4.0
130,1288,3.5
130,1299,4.0
130,1304,4.0
130,1466,2.0
130,2076,4.0
130,2313,3.5
130,2542,3.5
130,2657,4.0
130,1380,2.0
130,2858,5.0
130,2871,4.0
130,2997,4.5
130,3039,4.0
130,3448,4.0
130,3996,3.0
130,4085,4.0
130,4878,2.0
130,2692,4.0
130,4973,4.5
130,5446,5.0
130,5669,4.0
130,5952,1.0
130,5995,4.5
130,6104,4.0
130,6385,4.5
130,6807,4.0
131,11,3.0
131,16,5.0
131,21,3.0
131,22,2.0
131,25,5.0
131,36,5.0
131,47,5.0
131,50,4.0
131,70,5.0
131,112,3.0
131,150,4.0
131,153,3.0
131,158,2.0
131,161,3.0
131,208,3.0
131,216,1.0
131,223,5.0
131,235,3.0
131,246,1.0
131,247,5.0
131,253,3.0
131,273,1.0
131,288,5.0
131,296,5.0
131,329,2.0
131,342,3.0
131,344,3.0
131,353,3.0
131,355,1.0
131,356,3.0
131,104,4.0
131,357,3.0
131,362,1.0
131,364,1.0
131,367,3.0
131,434,3.0
131,413,3.0
131,457,4.0
131,480,3.0
131,500,1.0
128,253,4.0
131,466,1.0
131,527,1.0
131,539,3.0
131,551,4.0
131,586,1.0
131,587,3.0
131,588,1.0
131,589,3.0
131,592,3.0
131,593,3.0
132,10,2.0
132,110,3.0
132,165,3.0
132,231,3.0
132,292,1.0
132,296,2.0
132,316,2.0
132,318,4.0
132,329,2.0
132,344,3.0
132,349,3.0
132,356,3.0
132,380,3.0
132,434,3.0
132,457,3.0
132,480,2.0
132,590,3.0
132,592,2.0
132,593,4.0
132,595,2.0
134,1,5.0
134,5,4.0
134,6,5.0
134,32,4.0
134,62,4.0
134,79,3.0
134,95,3.0
134,140,4.0
134,74,4.0
134,141,4.0
134,628,4.0
134,653,4.0
134,711,3.0
134,736,5.0
134,780,4.0
134,786,3.0
134,1073,5.0
134,1084,4.0
135,1,4.0
135,6,3.0
135,10,4.0
135,21,5.0
127,39400,5.0
135,44,3.0
135,95,4.0
135,110,4.0
135,145,3.0
135,150,4.0
135,153,5.0
135,32,4.0
135,165,4.0
135,253,3.0
134,609,3.0
135,260,5.0
135,288,3.0
135,316,5.0
135,296,4.0
135,329,5.0
135,349,4.0
135,353,3.0
135,362,4.0
134,648,5.0
135,364,4.0
135,377,2.0
135,379,4.0
135,380,5.0
135,434,3.0
135,457,4.0
135,480,5.0
135,519,3.0
135,533,3.0
135,541,5.0
135,552,3.0
135,588,4.0
135,589,5.0
135,592,5.0
135,593,4.0
135,594,4.0
135,595,4.0
135,596,4.0
135,610,5.0
135,648,3.0
135,653,4.0
135,724,3.0
135,733,4.0
135,736,2.0
135,748,3.0
135,761,3.0
135,780,4.0
135,788,3.0
135,805,4.0
136,1,4.0
136,21,3.0
136,150,3.0
136,230,5.0
136,196,3.0
136,235,3.0
136,318,5.0
136,333,4.0
136,377,2.0
136,353,3.0
136,104,4.0
136,434,2.0
136,454,4.0
136,296,5.0
136,471,5.0
136,457,4.0
136,428,4.0
136,500,2.0
136,480,5.0
136,524,3.0
136,608,4.0
136,648,3.0
136,674,1.0
136,852,4.0
136,858,5.0
136,904,4.0
136,912,5.0
136,923,5.0
136,924,5.0
136,919,4.0
136,953,5.0
136,968,4.0
136,969,3.0
136,971,5.0
136,1079,5.0
136,1080,5.0
136,1084,4.0
136,920,3.0
136,1086,5.0
136,1101,4.0
136,1094,4.0
136,1089,4.0
136,1103,4.0
136,1104,5.0
136,1135,4.0
136,1136,5.0
136,1183,2.0
136,1193,5.0
136,1198,5.0
136,1199,1.0
137,1,5.0
137,24,3.0
137,25,2.0
137,47,5.0
137,50,4.0
137,65,3.0
137,111,3.0
137,86,3.0
137,150,3.0
137,227,3.0
137,296,4.0
137,299,2.0
137,305,1.0
137,318,5.0
137,428,3.0
137,431,3.0
137,457,5.0
137,527,3.0
137,577,2.0
137,589,5.0
137,592,1.0
137,593,4.0
137,595,2.0
137,609,2.0
137,780,5.0
137,785,2.0
137,840,2.0
137,1036,5.0
137,1059,1.0
137,1079,5.0
137,1089,2.0
137,1090,3.0
137,1127,3.0
137,1196,2.0
137,1198,4.0
137,1200,3.0
137,1222,4.0
137,1240,5.0
137,1242,3.0
137,1246,5.0
137,1249,2.0
137,1258,3.0
137,1259,4.0
137,1265,5.0
137,1270,5.0
137,1275,4.0
137,1291,4.0
137,1293,2.0
137,1302,3.0
137,1307,2.0
138,16,3.0
138,19,1.0
138,25,3.5
138,32,4.5
138,47,4.5
138,50,4.5
138,95,1.0
138,110,3.0
138,222,3.0
138,260,5.0
138,282,1.0
138,293,4.5
138,296,5.0
138,315,0.5
138,318,4.0
138,329,4.0
138,356,3.0
138,432,1.0
138,435,2.0
138,497,2.0
138,508,2.0
138,541,4.5
138,555,2.0
138,589,5.0
138,593,4.0
138,594,0.5
138,597,1.5
138,653,1.0
138,741,5.0
138,750,4.0
138,778,4.0
138,780,3.5
138,919,2.0
138,920,1.5
138,923,2.0
138,1028,0.5
138,1036,4.0
138,1080,4.5
138,1089,5.0
138,1090,4.0
138,1136,4.5
138,1175,4.0
138,1185,4.0
138,1196,4.5
138,1198,3.5
138,1200,5.0
138,1201,4.5
138,1203,4.0
138,1206,4.0
138,1210,5.0
139,1,3.0
139,2,3.0
139,3,5.0
139,5,2.0
139,7,3.0
139,8,3.0
139,10,3.0
139,15,3.0
139,17,2.0
139,22,3.0
139,27,4.0
139,24,4.0
139,32,4.0
139,36,4.0
139,44,5.0
139,47,5.0
139,57,2.0
139,64,2.0
139,25,3.0
139,76,3.0
139,85,3.0
139,86,4.0
139,88,4.0
139,89,3.0
139,104,4.0
139,107,2.0
139,70,4.0
139,110,5.0
139,112,3.0
139,122,3.0
139,126,3.0
139,140,2.0
139,145,3.0
139,147,4.0
139,151,4.0
139,153,3.0
139,157,5.0
139,160,4.0
139,161,4.0
139,162,3.0
139,163,3.0
139,165,4.0
139,168,4.0
139,169,2.0
139,158,3.0
139,172,4.0
139,173,4.0
139,175,5.0
139,177,4.0
139,179,3.0
140,16,3.5
140,50,5.0
140,266,3.0
140,318,4.0
140,337,4.0
140,356,4.0
140,527,5.0
140,593,4.0
140,708,2.0
140,750,2.0
140,912,5.0
140,1080,4.0
140,1090,4.0
140,1101,2.0
140,1197,3.5
140,1208,3.5
140,1220,3.0
140,1222,4.0
140,1225,4.0
140,1230,5.0
140,1242,4.5
140,1193,4.5
140,1263,4.0
140,1272,4.5
140,1293,4.0
140,1953,3.5
140,1954,3.0
140,1955,4.5
140,2012,2.5
140,2174,3.5
140,2355,1.5
140,2710,2.5
140,2791,4.0
140,2797,3.0
140,2858,4.5
140,3271,3.5
140,3499,3.5
140,3897,5.0
140,4995,4.0
140,4226,4.0
140,27878,5.0
140,30707,4.0
140,33166,5.0
140,38061,4.0
140,7153,3.0
140,34153,5.0
141,1,5.0
141,10,2.0
141,17,4.0
141,25,3.0
141,48,3.0
141,62,4.0
141,111,3.0
141,141,3.0
141,253,3.0
141,231,1.0
141,256,4.0
141,288,1.0
141,350,2.0
141,356,5.0
141,367,4.0
141,377,5.0
141,380,4.0
141,454,4.0
141,410,3.0
141,457,5.0
141,480,3.0
141,500,4.0
141,509,5.0
141,515,5.0
141,527,5.0
140,46578,3.5
141,357,4.0
141,539,5.0
141,586,1.0
141,587,4.0
141,588,3.0
141,589,5.0
141,590,3.0
141,592,1.0
141,593,5.0
141,595,3.0
141,597,3.0
142,1,4.0
142,14,3.0
142,25,3.0
142,26,3.0
142,29,3.0
142,32,3.0
142,36,4.0
142,43,3.0
142,50,4.0
142,52,4.0
142,62,3.0
142,81,3.0
142,82,3.0
142,85,3.0
142,86,4.0
142,95,2.0
142,107,3.0
142,111,5.0
142,141,3.0
142,230,3.0
142,296,4.0
142,349,3.0
142,454,3.0
142,457,4.0
142,494,3.0
142,593,4.0
142,608,5.0
142,628,3.0
142,637,2.0
142,648,3.0
142,653,2.0
142,661,4.0
142,707,2.0
142,736,2.0
142,748,2.0
142,786,3.0
142,788,2.0
142,1084,4.0
142,1150,4.0
142,780,3.0
143,1,2.0
143,3,3.0
143,5,4.0
143,10,3.0
143,11,3.0
143,12,2.0
143,19,4.0
143,21,3.0
143,25,1.0
143,32,4.0
143,34,3.0
143,36,2.0
143,39,4.0
143,45,3.0
143,57,4.0
143,62,3.0
143,47,4.0
143,63,5.0
143,65,2.0
143,69,3.0
143,87,1.0
143,88,5.0
143,93,1.0
143,101,4.0
143,102,2.0
143,110,5.0
143,104,4.0
143,111,5.0
143,118,4.0
143,24,4.0
143,126,1.0
143,141,4.0
143,145,4.0
143,147,3.0
143,150,3.0
143,135,3.0
143,153,2.0
143,157,3.0
143,162,2.0
143,163,2.0
143,174,4.0
143,185,2.0
143,186,3.0
143,195,1.0
143,203,5.0
143,205,4.0
143,212,5.0
143,216,4.0
143,217,1.0
143,223,5.0
144,1,4.5
144,2,1.5
144,6,4.5
144,10,3.5
144,15,3.0
144,16,3.5
144,19,3.0
144,21,3.5
144,22,2.0
144,25,4.0
144,32,4.0
144,34,3.0
144,42,3.5
144,29,4.0
144,47,5.0
144,50,5.0
144,60,1.5
144,63,3.5
144,70,3.5
144,81,3.5
144,95,3.0
144,110,3.5
144,141,3.0
144,145,3.5
144,150,3.0
144,153,2.5
144,158,1.0
144,159,3.5
144,44,1.5
144,160,1.5
